folioviv,foliohog,ubica_geo,tam_loc,factor,clase_hog,sexo_jefe,edad_jefe,educa_jefe,tot_integ,ing_cor
0506564020,1,05020,3,204,3,1,23,06,2,50655.92
0506564021,1,05020,3,204,2,2,72,03,4,68777.55
0506564022,1,05020,3,204,3,1,50,08,8,58990.65
0506564023,1,05020,3,204,1,2,45,06,1,18287.77
0506564024,1,05020,3,204,3,1,50,04,6,36639.6
0506564414,1,05020,3,204,3,1,60,04,4,59503.14999999999
0506564414,2,05020,3,204,1,2,81,04,1,11938.95
0506564415,1,05020,3,204,2,1,37,05,4,109028.74
0506564416,1,05020,3,204,3,1,48,05,8,59387.96000000001
0506564418,1,05020,3,204,2,2,52,06,3,30783.64
0506564807,1,05020,3,204,2,2,35,08,3,36459.78
0506564808,1,05020,3,204,2,2,58,09,2,70204.89
0506564809,1,05020,3,204,2,1,37,06,3,13622.95
0506564811,1,05020,3,204,2,1,71,03,2,21555.72
0506564812,1,05020,3,204,2,1,51,06,3,24456.47
0506564901,1,05020,3,204,2,1,30,04,3,56414.06999999999
0506564902,1,05020,3,204,2,1,72,03,2,14636.72
0506564904,1,05020,3,204,2,1,48,06,4,55566.77
0506564905,1,05020,3,204,2,1,42,06,5,55168.12000000001
0506572213,1,05020,3,215,1,1,49,06,1,53591.11
0506572214,1,05020,3,215,2,1,31,06,4,34483.36
0506572215,1,05020,3,215,3,1,74,03,6,58982.76
0506572216,1,05020,3,215,3,1,43,04,6,41744.48
0506572217,1,05020,3,215,2,1,63,03,3,53668.62
0506572218,1,05020,3,215,2,1,63,03,2,23206.54
0506572520,1,05020,3,215,2,1,38,04,4,21292.79
0506572521,1,05020,3,215,2,2,55,03,2,19047.31
0506572522,1,05020,3,215,2,1,47,06,4,138192.05
0506572523,1,05020,3,215,3,1,26,08,4,62906.83
0506572524,1,05020,3,215,2,2,40,06,4,9956.15
0506572601,1,05020,3,215,3,1,62,03,6,36245.83
0506572602,1,05020,3,215,2,1,57,04,3,21764.03
0506572604,1,05020,3,215,3,1,30,08,4,29090.15
0506572605,1,05020,3,215,2,1,40,06,4,45526.22
0506572606,1,05020,3,215,2,1,35,06,6,26615.66
0506572707,1,05020,3,215,3,1,39,06,5,41144.24000000001
0506572708,1,05020,3,215,2,2,34,06,4,32186.35000000001
0506572710,1,05020,3,215,1,1,72,03,1,15389.88
0506572711,1,05020,3,215,1,1,58,04,1,2400
0506582307,1,05021,3,209,2,1,43,06,4,27026.37
0506582308,1,05021,3,209,2,2,48,10,4,29490.12
0506582309,1,05021,3,209,2,1,48,08,3,82306.24000000001
0506582310,1,05021,3,209,3,1,42,06,7,67082.45999999999
0506582311,1,05021,3,209,3,1,40,06,8,248335.75
0506582312,1,05021,3,209,2,1,56,04,3,25972.46
0506582502,1,05021,3,209,2,1,31,05,4,31778
0506582503,1,05021,3,209,2,1,58,10,4,41636.03
0506582504,1,05021,3,209,3,1,52,06,5,38469.91
0506582505,1,05021,3,209,2,1,20,08,2,39442.68
0506582819,1,05021,3,209,2,1,77,04,4,77724.53
0506582821,1,05021,3,209,3,1,61,04,6,50888.78
0506582823,1,05021,3,209,2,1,52,06,3,93300.94
0506582824,1,05021,3,209,2,1,76,03,2,14547.53
0506582913,1,05021,3,209,3,1,62,04,3,47530.35000000001
0506582914,1,05021,3,209,2,2,43,06,3,21284.73
0506582915,1,05021,3,209,2,1,32,07,6,28345.08
0506582917,1,05021,3,209,1,2,70,03,1,6804.41
0506582918,1,05021,3,209,3,1,43,06,9,69555.96999999999
0506603701,1,05022,3,334,2,1,56,06,3,40327.85
0506603704,1,05022,3,334,2,1,29,08,4,42245.89
0506603706,1,05022,3,334,1,1,67,01,1,6407.62
0506611007,1,05023,3,222,3,2,53,04,3,19931.27
0506611008,1,05023,3,222,2,2,90,01,2,25220.19
0506611010,1,05023,3,222,3,1,78,01,8,12887.79
0506611011,1,05023,3,222,2,1,50,08,6,86251.04000000001
0506611012,1,05023,3,222,2,2,36,08,3,12418.22
0506611401,1,05023,3,222,3,2,49,04,3,6866.59
0506611402,1,05023,3,222,2,1,56,03,4,40550.48
0506611403,1,05023,3,222,2,2,66,03,3,37764.19
0506611405,1,05023,3,222,2,1,53,06,3,32175.14
0506611406,1,05023,3,222,3,1,49,04,7,27684.76
0506611613,1,05023,3,222,2,1,47,04,5,12727.85
0506611614,1,05023,3,222,3,2,82,04,3,62003.34
0506611615,1,05023,3,222,1,1,66,03,1,21041.43
0506611617,1,05023,3,222,2,2,36,06,4,20026.22
0506611618,1,05023,3,222,3,2,56,06,7,42845.86
0506611719,1,05023,3,222,2,1,32,06,5,34361.75
0506611720,1,05023,3,222,2,2,28,08,5,31908.19
0506611721,1,05023,3,222,1,1,42,06,1,78560.64
0506611722,1,05023,3,222,3,2,58,03,4,24430.89
0506611723,1,05023,3,222,3,2,55,04,5,18467.19
0506611724,1,05023,3,222,2,1,57,06,2,25731.14
0506660001,1,05035,3,150,2,1,43,10,5,122452.97
0506660002,1,05035,3,150,1,1,50,06,1,27692.34
0506660003,1,05035,3,150,2,1,50,04,3,21818.99
0506660004,1,05035,3,150,3,1,49,06,9,73636.95
0506660005,1,05035,3,150,2,2,35,06,4,26367.15
0506660006,1,05035,3,150,2,1,35,08,6,47562.38
0506705301,1,05038,3,167,2,1,41,08,4,104058.54
0506705302,1,05038,3,167,1,1,52,08,1,48999.98
0506705303,1,05038,3,167,2,1,44,06,5,36448.52
0506705305,1,05038,3,167,2,1,51,04,3,35436.07
0506705306,1,05038,3,167,1,1,30,06,1,34397.6
0506705420,1,05038,3,167,2,1,50,06,4,33796.64000000001
0506705421,1,05038,3,167,3,2,45,07,5,86851.90000000001
0506705422,1,05038,3,167,2,1,34,06,6,15913.39
0506705813,1,05038,3,167,2,1,53,02,4,37600.23
0506705814,1,05038,3,167,2,1,37,08,3,44701.34
0506705815,1,05038,3,167,3,1,56,06,9,31893.41
0506705816,1,05038,3,167,2,1,89,03,3,22416.38
0506705817,1,05038,3,167,2,1,49,06,4,39236.02
0506705818,1,05038,3,167,2,1,33,10,3,37008.15
0506705907,1,05038,3,167,1,1,89,04,1,16020.58
0506705908,1,05038,3,167,1,2,85,04,1,22321.67
0506705909,1,05038,3,167,3,2,21,05,6,51013.31
0506705910,1,05038,3,167,1,2,82,03,1,11215.62
0506705911,1,05038,3,167,1,2,52,06,1,13764.69
0506705912,1,05038,3,167,2,1,59,10,3,139059
0506722601,1,05035,4,129,3,2,59,04,4,59190.95999999999
0506722602,1,05035,4,129,2,1,67,04,2,36196.71
0506722603,1,05035,4,129,2,1,76,07,5,19573.75
0506722606,1,05035,4,129,1,2,59,04,1,8616.389999999999
0506735001,1,05035,1,286,2,1,56,06,4,39467.89999999999
0506735002,1,05035,1,286,2,1,55,10,3,50489.42
0506735003,1,05035,1,286,2,1,28,08,5,31170.33
0506749601,1,05035,1,286,3,1,60,07,6,116321.3
0506749603,1,05035,1,286,1,1,28,09,1,28419.24000000001
0506749605,1,05035,1,286,2,2,51,07,3,41065.56
0506749606,1,05035,1,286,2,1,53,05,4,58000.14
0506752902,1,05035,1,405,2,1,56,10,4,70924.75
0506752903,1,05035,1,405,3,2,37,06,8,89021.71999999999
0506752905,1,05035,1,405,2,1,91,06,2,31714.89
0506752906,1,05035,1,405,3,2,37,06,5,28145.49
0506785801,1,05035,1,292,3,2,40,06,4,49871.60999999999
0506785802,1,05035,1,292,2,1,39,06,3,23801.63
0506785804,1,05035,1,292,3,1,78,06,4,15169.52
0506785805,1,05035,1,292,2,1,30,05,4,15131.52
0560007007,1,05004,4,106,2,2,17,06,3,21385.74
0560007009,1,05004,4,106,3,1,48,05,5,50841.77
0560007010,1,05004,4,106,2,1,40,04,7,19179.13
0560007011,1,05004,4,106,1,1,24,09,1,15437.58
0560007012,1,05004,4,106,3,2,64,06,6,24986.32
0560007401,1,05004,4,106,2,1,39,04,5,38982.56
0560007402,1,05004,4,106,3,1,25,06,6,32424.4
0560007403,1,05004,4,106,2,1,60,04,2,33744.97
0560007404,1,05004,4,106,2,1,44,06,4,48658.36
0560007405,1,05004,4,106,3,1,58,06,7,67548.09
0560007406,1,05004,4,106,1,2,71,06,1,17634.73
0560007613,1,05004,4,106,2,1,63,06,2,11083.07
0560007614,1,05004,4,106,2,1,28,08,3,22731.13000000001
0560007615,1,05004,4,106,2,1,55,03,4,55896.9
0560007616,1,05004,4,106,2,1,27,04,4,41715.59
0560007618,1,05004,4,106,1,1,84,03,1,21729.34
0560007719,1,05004,4,106,2,2,50,03,3,51349.07
0560007721,1,05004,4,106,2,1,60,04,2,29923.76
0560007722,1,05004,4,106,2,1,39,08,5,20006.54
0560007723,1,05004,4,106,2,2,65,06,3,38031.12
0560015201,1,05009,4,119,2,1,36,08,5,22790.73
0560015202,1,05009,4,119,2,1,47,06,4,38704.31
0560015203,1,05009,4,119,3,1,69,04,5,81357.06
0560015204,1,05009,4,119,3,1,56,05,4,32495.16
0560015205,1,05009,4,119,3,1,80,01,4,26651.26
0560015206,1,05009,4,119,2,1,40,06,5,42109.73
0560015313,1,05009,4,119,3,1,68,06,5,9624.969999999999
0560015314,1,05009,4,119,3,2,37,04,4,31395.03
0560015315,1,05009,4,119,3,1,57,06,10,65404.93
0560015316,1,05009,4,119,2,1,49,06,3,52945.09
0560015317,1,05009,4,119,1,1,72,03,1,14680.84
0560015318,1,05009,4,119,3,1,40,08,6,56153.72
0560015507,1,05009,4,119,3,1,46,04,7,44218.93
0560015508,1,05009,4,119,3,1,56,04,3,42114.23
0560015509,1,05009,4,119,1,2,65,01,1,8864.01
0560015510,1,05009,4,119,2,2,51,04,2,23609.19
0560015511,1,05009,4,119,1,2,62,03,1,4689.33
0560015512,1,05009,4,119,2,1,37,06,4,32139.95
0560015919,1,05009,4,119,1,1,56,04,1,11945.52
0560015920,1,05009,4,119,2,1,26,06,4,26996.37
0560015921,1,05009,4,119,3,1,51,06,6,32503.51
0560015922,1,05009,4,119,2,1,33,06,4,44045.7
0560015923,1,05009,4,119,1,1,44,05,1,15151.03
0560015924,1,05009,4,119,2,1,33,10,3,96098.32000000001
0560025201,1,05010,4,239,2,2,75,01,2,23889.03
0560025203,1,05010,4,239,2,2,52,04,3,25328.61
0560025204,1,05010,4,239,3,2,75,01,2,10451.28
0560025205,1,05010,4,239,2,1,44,06,4,23592.51
0560025206,1,05010,4,239,2,1,42,06,4,58043.41
0560025313,1,05010,4,239,3,1,41,08,7,52818.94
0560025314,1,05010,4,239,2,2,43,06,4,22933.08
0560025315,1,05010,4,239,3,2,55,03,5,36328.18
0560025317,1,05010,4,239,1,2,51,01,1,6506.32
0560025318,1,05010,4,239,2,2,30,06,4,12400.06
0560025508,1,05010,4,239,3,1,39,06,6,42270.46000000001
0560025509,1,05010,4,239,3,1,39,06,3,86918.28
0560025510,1,05010,4,239,2,1,35,06,3,41636.04
0560025512,1,05010,4,239,1,1,66,04,1,46502.02
0560025919,1,05010,4,239,2,1,27,04,5,22582.04
0560025920,1,05010,4,239,3,1,23,06,5,37411.42
0560025921,1,05010,4,239,3,1,24,08,5,38337.42
0560025922,1,05010,4,239,2,2,65,01,4,50815.02
0560025923,1,05010,4,239,2,2,60,04,2,9985.81
0560025924,1,05010,4,239,3,1,58,06,5,33806.77
0560037013,1,05017,4,125,3,1,79,03,5,64799.72
0560037015,1,05017,4,125,2,1,67,04,2,76192.67999999999
0560037016,1,05017,4,125,2,1,58,03,3,52280.9
0560037018,1,05017,4,125,2,1,25,06,2,36668.98
0560037407,1,05017,4,125,3,1,85,03,5,33382.02
0560037408,1,05017,4,125,2,1,75,01,3,29469.31
0560037409,1,05017,4,125,3,1,72,01,4,102514.14
0560037410,1,05017,4,125,1,1,37,06,1,23803.82
0560037411,1,05017,4,125,3,1,46,06,5,33745.18
0560037412,1,05017,4,125,3,1,52,04,4,34800.83
0560037619,1,05017,4,125,3,2,25,10,5,25613.09
0560037620,1,05017,4,125,3,1,48,08,5,85760.17
0560037621,1,05017,4,125,3,2,48,06,8,54315.34
0560037622,1,05017,4,125,2,1,40,06,4,51587.99000000001
0560037623,1,05017,4,125,3,1,77,03,4,50122.36
0560037624,1,05017,4,125,2,1,47,08,3,33684.94
0560037801,1,05017,4,125,3,2,80,03,2,15551.9
0560037802,1,05017,4,125,3,1,77,03,5,40859.23
0560037803,1,05017,4,125,1,1,84,04,1,26006.55
0560037804,1,05017,4,125,3,1,61,03,4,30467.16
0560037804,2,05017,4,125,2,1,38,06,2,15210.03
0560037806,1,05017,4,125,2,1,72,03,2,18146.1
0560038207,1,05017,4,146,3,2,46,06,9,86892.02
0560038208,1,05017,4,146,2,1,44,06,5,34477.79
0560038209,1,05017,4,146,2,2,52,06,3,71061.39
0560038210,1,05017,4,146,1,1,81,03,1,17320.93
0560038211,1,05017,4,146,2,2,41,06,2,20304.8
0560038212,1,05017,4,146,1,2,60,04,1,41323.25
0560038319,1,05017,4,146,3,1,47,07,8,121758.06
0560038320,1,05017,4,146,2,1,39,06,3,26207.9
0560038322,1,05017,4,146,2,2,61,04,2,33737.95
0560038324,1,05017,4,146,2,1,46,03,2,28265.21
0560038513,1,05017,4,146,2,1,68,06,2,14191.08
0560038515,1,05017,4,146,3,1,33,06,4,42781.17
0560038516,1,05017,4,146,3,1,43,01,2,32390.83
0560038517,1,05017,4,146,2,1,54,08,2,38647.08
0560038701,1,05017,4,146,2,1,65,04,3,24674.5
0560038702,1,05017,4,146,1,2,78,01,1,9604.900000000002
0560038703,1,05017,4,146,3,2,66,04,5,35965.55
0560038704,1,05017,4,146,1,1,79,03,1,6236.06
0560038705,1,05017,4,146,2,2,63,04,3,76672.07000000001
0560038706,1,05017,4,146,3,2,70,04,6,99996.84
0560053013,1,05027,4,168,2,1,52,03,6,54757.3
0560053014,1,05027,4,168,2,2,34,04,2,7327.389999999999
0560053015,1,05027,4,168,2,1,39,04,6,27530.91
0560053016,1,05027,4,168,2,1,41,06,4,16835.82
0560053017,1,05027,4,168,1,1,52,03,1,18221.66
0560053018,1,05027,4,168,2,1,19,06,3,23565.74999999999
0560053407,1,05027,4,168,1,2,53,03,1,11732.74
0560053408,1,05027,4,168,3,1,32,04,5,34398.74
0560053409,1,05027,4,168,3,2,42,04,7,43872.72
0560053410,1,05027,4,168,2,2,38,03,3,26737.03
0560053411,1,05027,4,168,3,2,56,04,7,121467.27
0560053619,1,05027,4,168,1,1,77,03,1,13451.14
0560053620,1,05027,4,168,2,1,56,04,2,22385.55
0560053621,1,05027,4,168,2,1,31,06,5,38184.45
0560053623,1,05027,4,168,3,1,57,06,4,34126.85
0560053801,1,05027,4,168,3,1,66,03,4,38060.61
0560053802,1,05027,4,168,2,1,37,06,5,14754.08
0560053803,1,05027,4,168,2,1,82,01,2,44255.17000000001
0560053804,1,05027,4,168,2,1,48,04,3,18934.42
0560053805,1,05027,4,168,1,1,49,06,1,5950.81
0560053806,1,05027,4,168,3,2,48,03,4,34032.75
0560054207,1,05027,4,129,2,1,43,04,5,28088.28000000001
0560054208,1,05027,4,129,2,1,28,04,3,59455.87
0560054212,1,05027,4,129,1,1,89,01,1,8402.32
0560054319,1,05027,4,129,1,2,55,06,1,6817.67
0560054320,1,05027,4,129,2,1,29,04,4,46326.24000000001
0560054322,1,05027,4,129,2,1,41,06,5,73808.23000000001
0560054324,1,05027,4,129,2,1,32,06,4,23430.9
0560054513,1,05027,4,129,1,1,73,04,1,12086.02
0560054515,1,05027,4,129,2,2,56,06,2,19369.12
0560054516,1,05027,4,129,2,1,37,06,3,13829.43
0560054517,1,05027,4,129,2,1,55,10,3,340306.94
0560054518,1,05027,4,129,2,1,52,04,2,23426.8
0560054701,1,05027,4,129,2,1,47,05,2,4954.42
0560054703,1,05027,4,129,2,1,69,03,2,14936.05
0560054705,1,05027,4,129,3,2,48,05,5,35803.27
0560054706,1,05027,4,129,3,1,48,05,9,38385.23
0560063019,1,05033,4,104,2,1,43,08,5,63266.26
0560063020,1,05033,4,104,2,1,39,05,6,68486.51
0560063021,1,05033,4,104,2,1,68,05,3,24547.99
0560063022,1,05033,4,104,3,1,80,08,4,34569.27
0560063023,1,05033,4,104,1,2,57,06,1,36122.05
0560063024,1,05033,4,104,3,1,43,04,5,14020.42
0560063413,1,05033,4,104,2,1,39,06,4,48156.27
0560063414,1,05033,4,104,1,1,43,10,1,14641.54
0560063415,1,05033,4,104,3,1,61,10,3,86537.64
0560063416,1,05033,4,104,1,1,61,03,1,4641.66
0560063417,1,05033,4,104,3,1,59,03,3,17213.11
0560063418,1,05033,4,104,3,1,38,06,5,33247.89
0560063807,1,05033,4,104,3,1,60,04,6,41121.01
0560063808,1,05033,4,104,3,1,47,06,3,19565.16
0560063809,1,05033,4,104,2,1,62,04,3,21999.36
0560063810,1,05033,4,104,3,2,71,03,2,10222.13
0560063811,1,05033,4,104,2,1,45,05,3,31996.71
0560063812,1,05033,4,104,2,1,37,09,2,59665.88000000001
0560063901,1,05033,4,104,3,2,42,06,6,50663.6
0560063902,1,05033,4,104,2,1,55,03,2,12185.66
0560063903,1,05033,4,104,1,2,78,01,1,7373.910000000001
0560063904,1,05033,4,104,3,2,61,04,7,73908.29999999999
0560063905,1,05033,4,104,3,1,52,04,5,40883.69
0560063906,1,05033,4,104,2,1,44,06,5,47208.24
0560064213,1,05033,4,119,2,1,64,04,2,31404.45
0560064214,1,05033,4,119,2,1,85,03,2,8324.84
0560064215,1,05033,4,119,3,1,37,06,6,59224.45
0560064216,1,05033,4,119,3,2,59,03,2,9233.18
0560064217,1,05033,4,119,2,1,64,03,3,10098.67
0560064218,1,05033,4,119,2,2,73,03,2,12332.7
0560064519,1,05033,4,119,1,1,46,04,1,15311.07
0560064520,1,05033,4,119,2,1,26,06,4,30465.41
0560064521,1,05033,4,119,2,1,35,06,5,35419.21
0560064522,1,05033,4,119,2,1,27,07,5,40605.05
0560064523,1,05033,4,119,2,1,48,06,2,30481.74
0560064524,1,05033,4,119,3,1,65,04,4,53040.74000000001
0560064601,1,05033,4,119,2,1,44,06,3,37753.73
0560064602,1,05033,4,119,2,2,48,06,2,14404.91
0560064603,1,05033,4,119,2,1,68,01,2,15073.76
0560064606,1,05033,4,119,3,1,61,03,4,22510.31
0560064707,1,05033,4,119,3,1,80,03,5,55259.51
0560064708,1,05033,4,119,2,1,53,06,3,28118.83
0560064709,1,05033,4,119,3,1,59,07,5,66108.76999999999
0560064710,1,05033,4,119,2,1,79,03,2,18276.79
0560064712,1,05033,4,119,3,1,71,03,4,19805.52
0560080301,1,05035,4,128,2,1,75,03,2,21377.62
0560080302,1,05035,4,128,2,2,54,07,3,42533.23
0560080303,1,05035,4,128,2,2,51,06,2,33072.59
0560080306,1,05035,4,128,3,1,38,06,5,28829.2
0560080419,1,05035,4,128,2,1,47,10,3,72440.11
0560080420,1,05035,4,128,2,1,48,03,3,20535.36
0560080421,1,05035,4,128,2,1,75,06,2,22374.81
0560080422,1,05035,4,128,3,1,43,06,6,38012.53
0560080423,1,05035,4,128,2,1,67,04,2,12679.5
0560080424,1,05035,4,128,1,2,64,03,1,14695.13
0560080813,1,05035,4,128,2,1,57,04,2,9884.529999999999
0560080814,1,05035,4,128,2,1,26,06,5,46967.88000000001
0560080815,1,05035,4,128,2,1,31,09,4,32557.36
0560080816,1,05035,4,128,2,1,48,07,4,19868.84
0560080818,1,05035,4,128,2,1,40,10,4,76032.76
0560080907,1,05035,4,128,2,1,59,08,2,39392.33
0560080908,1,05035,4,128,2,1,46,05,5,24954.31
0560080909,1,05035,4,128,2,1,45,03,3,34555.24
0560080910,1,05035,4,128,2,1,37,06,6,28124.9
0560080911,1,05035,4,128,3,1,57,04,9,43427.65
0560080912,1,05035,4,128,1,2,63,04,1,19415.72
0560090001,1,05035,4,114,1,1,31,08,1,48643.99
0560090002,1,05035,4,114,2,1,48,05,2,34412.32
0560090003,1,05035,4,114,3,2,39,06,2,40397.13
0560090004,1,05035,4,114,2,1,35,06,5,56924.12000000001
0560090005,1,05035,4,114,2,1,44,07,4,69522.72000000002
0560090006,1,05035,4,114,2,1,33,08,5,59446.66
0560090221,1,05035,4,114,2,1,40,06,5,52072.95
0560090222,1,05035,4,114,1,1,33,10,1,24136.58
0560090223,1,05035,4,114,3,1,45,07,2,35275.17
0560090609,1,05035,4,114,2,2,33,07,3,37291.47
0560090611,1,05035,4,114,2,1,58,06,2,18057.07
0560090612,1,05035,4,114,2,1,36,08,2,68803.51
0560090714,1,05035,4,114,1,1,46,09,1,59016.37
0560090715,1,05035,4,114,2,1,29,07,3,26341.46
0560090717,1,05035,4,114,1,2,51,06,1,27510.13
0560095307,1,05036,4,106,3,1,62,04,8,48917.38
0560095308,1,05036,4,106,3,1,62,07,9,73059.89999999999
0560095309,1,05036,4,106,3,2,60,04,3,36671.39
0560095310,1,05036,4,106,3,1,43,06,7,33773.64
0560095311,1,05036,4,106,2,2,40,06,4,64301.85000000001
0560095312,1,05036,4,106,3,1,42,06,7,32089.29
0560095501,1,05036,4,106,2,1,52,03,4,26485.61
0560095502,1,05036,4,106,2,1,68,03,2,16183.1
0560095503,1,05036,4,106,2,1,68,01,2,9588.209999999999
0560095504,1,05036,4,106,3,1,61,04,6,36577.68
0560095505,1,05036,4,106,2,1,64,03,2,15222.99
0560095506,1,05036,4,106,2,1,34,04,4,14279.25
0560095819,1,05036,4,106,1,1,26,06,1,57260.53000000001
0560095820,1,05036,4,106,1,1,63,06,1,13015.84
0560095821,1,05036,4,106,1,2,55,03,1,16537.92
0560095822,1,05036,4,106,3,1,46,04,4,37444.26
0560095823,1,05036,4,106,3,2,32,06,4,22949.33
0560095824,1,05036,4,106,2,1,61,03,4,42272.69
0560095913,1,05036,4,106,2,1,64,05,2,14214.75
0560095914,1,05036,4,106,2,1,74,04,3,32596.25
0560095915,1,05036,4,106,2,1,36,06,4,27592.45
0560095917,1,05036,4,106,2,1,49,07,3,21380.5
0560095918,1,05036,4,106,2,1,38,07,3,14850.62
0560097007,1,05036,4,117,2,1,58,03,2,20267.34
0560097008,1,05036,4,117,3,1,60,06,5,44577.1
0560097009,1,05036,4,117,3,1,48,03,6,30392.34
0560097010,1,05036,4,117,2,1,40,06,4,17583.44
0560097011,1,05036,4,117,2,1,42,08,5,34990.14
0560097012,1,05036,4,117,2,1,43,08,5,36433.09
0560097401,1,05036,4,117,2,1,47,04,5,111639.09
0560097402,1,05036,4,117,2,1,57,04,3,9295
0560097403,1,05036,4,117,2,1,37,08,4,8297.669999999998
0560097404,1,05036,4,117,2,1,42,04,4,37194.27
0560097405,1,05036,4,117,1,2,72,03,1,19174.53
0560097406,1,05036,4,117,3,1,53,04,3,21724.95
0560097613,1,05036,4,117,3,1,90,04,6,65137.14000000001
0560097614,1,05036,4,117,3,1,68,04,6,38980.29
0560097615,1,05036,4,117,3,1,62,04,10,31539.32
0560097616,1,05036,4,117,1,2,58,03,1,5650.84
0560097617,1,05036,4,117,2,1,50,04,3,34377.03
0560097618,1,05036,4,117,2,1,42,07,4,24853.24
0560097719,1,05036,4,117,3,1,54,06,5,62966.53000000001
0560097720,1,05036,4,117,2,1,71,03,2,42182.94
0560097722,1,05036,4,117,3,1,52,03,7,46675.79
0560097723,1,05036,4,117,2,1,39,06,4,22180.32
0560097724,1,05036,4,117,2,1,38,06,5,29315.64
0560099203,1,05002,4,152,2,1,43,06,4,37777.72
0560099205,1,05002,4,152,2,1,59,03,2,47863.36
0560099222,1,05002,4,152,2,1,64,08,2,30255.33
0560099223,1,05002,4,152,2,2,38,04,2,29015.96
0560099223,2,05002,4,152,2,2,38,06,2,24353.94
0560099224,1,05002,4,152,3,1,58,04,5,33224.52
0560099225,1,05002,4,152,2,1,22,06,4,17247.71
0560099311,1,05002,4,152,1,2,61,04,1,19028.74
0560099312,1,05002,4,152,2,1,48,06,6,41039.6
0560099313,1,05002,4,152,2,2,37,06,6,30562.7
0560099314,1,05002,4,152,2,1,42,06,4,50329.09
0560099507,1,05002,4,152,3,2,60,03,5,33548.15
0560099508,1,05002,4,152,2,1,63,03,3,79497.04000000001
0560099509,1,05002,4,152,1,1,41,06,1,115554.81
0560099510,1,05002,4,152,2,1,36,04,3,32086.04
0560099919,1,05002,4,152,2,1,39,05,5,47323.36
0560099920,1,05002,4,152,2,1,27,08,3,35706.52
0560185017,1,05011,4,153,3,1,51,06,6,64827.10000000001
0560185018,1,05011,4,153,1,1,62,04,1,11332.69
0560185019,1,05011,4,153,1,1,81,01,1,5850.249999999999
0560185020,1,05011,4,153,2,1,55,03,2,15131.48
0560185022,1,05011,4,153,2,1,36,04,5,37671.58
0560185411,1,05011,4,153,2,1,84,03,2,22507.53
0560185413,1,05011,4,153,2,1,46,06,4,31311.88
0560185414,1,05011,4,153,2,1,74,04,2,7242.889999999999
0560185415,1,05011,4,153,3,1,41,06,9,65310.23
0560185424,1,05011,4,153,2,1,48,03,2,24281.68
0560185425,1,05011,4,153,2,1,51,04,4,28164.65
0560185426,1,05011,4,153,3,1,57,03,3,28328.15
0560185427,1,05011,4,153,2,1,70,03,3,22444.74
0560185807,1,05011,4,153,2,1,30,06,5,65402.48999999999
0560185808,1,05011,4,153,2,1,29,06,4,60888.72
0560185809,1,05011,4,153,2,1,28,06,4,84561.68000000001
0560185810,1,05011,4,153,2,1,27,06,4,41367.56000000001
0560185901,1,05011,4,153,2,1,39,06,6,57319.77
0560185903,1,05011,4,153,2,1,30,06,4,52433.85
0560185905,1,05011,4,153,2,1,83,03,2,9347.09
0560201011,1,05014,4,136,3,1,54,04,6,55750.2
0560201012,1,05014,4,136,1,1,42,06,1,20992.53
0560201013,1,05014,4,136,1,1,43,07,1,22764.97
0560201015,1,05014,4,136,3,2,61,03,3,7698.500000000001
0560201406,1,05014,4,136,3,1,48,04,6,48046.16
0560201407,1,05014,4,136,3,2,74,04,4,45639.2
0560201408,1,05014,4,136,2,1,59,03,5,24637.52
0560201409,1,05014,4,136,2,1,63,03,2,46240.15
0560201410,1,05014,4,136,2,1,41,05,4,24388.75
0560201616,1,05014,4,136,2,1,84,03,3,22662.28
0560201617,1,05014,4,136,1,1,88,03,1,16254.09
0560201618,1,05014,4,136,1,1,68,03,1,15195.73
0560201619,1,05014,4,136,1,1,52,03,1,18649.18
0560201801,1,05014,4,136,3,1,33,06,5,30452.44
0560201802,1,05014,4,136,2,1,41,04,4,52137.14999999999
0560201805,1,05014,4,136,2,1,54,03,3,19365.22
0560214207,1,05017,4,134,3,1,66,04,3,34771.88000000001
0560214208,1,05017,4,134,2,2,56,03,2,40212.5
0560214209,1,05017,4,134,3,1,57,03,5,55843.60000000001
0560214210,1,05017,4,134,1,1,70,03,1,11669.41
0560214211,1,05017,4,134,3,1,48,04,7,78871.43999999999
0560214212,1,05017,4,134,2,1,66,03,2,6927.15
0560214320,1,05017,4,134,2,1,54,06,3,47016.47
0560214321,1,05017,4,134,2,1,66,06,2,14831.13
0560214322,1,05017,4,134,3,1,67,01,4,14852.66
0560214323,1,05017,4,134,2,1,41,08,4,37636.34
0560214513,1,05017,4,134,2,2,81,03,2,75522.92
0560214514,1,05017,4,134,2,1,49,04,4,37424.68
0560214515,1,05017,4,134,2,1,41,08,5,73622.77
0560214517,1,05017,4,134,3,1,67,03,4,40957.54
0560214518,1,05017,4,134,2,2,64,03,2,8808.120000000001
0560214701,1,05017,4,134,2,1,49,06,4,50488.51
0560214702,1,05017,4,134,3,1,50,04,8,23803.25
0560214703,1,05017,4,134,2,1,41,04,6,52400.55999999999
0560214704,1,05017,4,134,3,1,50,04,6,40819.65
0560214705,1,05017,4,134,2,1,77,04,2,16837.86
0560214706,1,05017,4,134,2,1,51,06,5,48442.61
0560217019,1,05017,4,121,1,2,55,06,1,27526.35
0560217020,1,05017,4,121,3,1,51,06,6,55400.02
0560217020,2,05017,4,121,2,1,27,06,2,31066.98
